StudentID,State,Gender,BirthYear,Hispanic,AmericanIndian,Asian,Black,NativeHawaiian,White,HsDip,HSDipYr,HSGPAUnwtd,Enrollmentstatus,NumColCredAttemptTransfer,NumColCredAcceptTransfer,HighDeg,MathPlacement,EngPlacement,GatewayMathStatus,GatewayEnglishStatus
346245,NJ,1,1996,0,0,0,1,0,0,0,-1,2.22,1,-2,-2,0,1,1,0,1
330608,NJ,2,1996,1,0,0,0,0,0,0,-1,-1,2,26,15,0,0,0,1,0
344106,NJ,1,1996,1,0,0,0,0,0,0,2015,2.9,1,-2,-2,0,1,1,0,0
340249,NJ,1,1997,0,0,0,0,0,1,0,2015,2.4,1,-2,-2,0,1,1,0,0
343538,NJ,1,1997,1,0,0,0,0,0,0,-1,2.96,1,-2,-2,0,0,0,1,1
343221,NJ,2,1996,0,0,0,0,0,1,0,-1,2.8,1,-2,-2,0,1,1,0,0
348043,NJ,2,1981,0,0,0,1,0,0,0,-1,-1,2,51,24,0,0,0,0,1
343301,NJ,2,1996,1,0,0,0,0,0,0,2015,-1,1,-2,-2,0,1,1,0,0
342249,NJ,2,1996,0,0,0,0,0,1,0,2015,3.82,1,-2,-2,0,1,0,1,1
347370,NJ,1,1994,1,0,0,0,0,0,0,-1,-1,2,70,66,2,0,0,0,0
347864,NJ,1,1992,0,0,0,1,0,0,0,-1,-1,2,82,66,0,0,0,0,0
343351,NJ,2,1996,0,0,1,0,0,0,0,2014,3,1,-2,-2,0,1,1,0,0
341454,NJ,1,1997,1,0,0,0,0,0,0,-1,3.19,1,-2,-2,0,0,1,0,1
347062,NJ,1,1973,0,0,0,0,0,1,0,-1,-1,2,0,0,0,0,0,0,0
323033,NJ,1,1975,1,0,0,0,0,0,0,-1,-1,2,89,66,2,0,0,0,0
320338,NJ,2,1966,0,0,0,0,0,1,0,-1,-1,2,40,34,0,0,0,1,0
348477,NJ,2,1966,0,0,0,1,0,0,0,-1,-1,2,124,96,3,0,0,0,0
327360,NJ,1,1984,0,0,0,1,0,0,0,-1,-1,2,124,66,0,0,0,1,0
343292,NJ,1,1976,0,0,0,1,0,0,0,-1,-1,2,57,46,0,0,0,0,0
348835,NJ,1,1976,1,0,0,0,0,0,0,-1,-1,2,112,96,3,0,0,0,0
345568,NJ,2,1981,0,0,0,0,1,0,0,2014,2.2,1,-2,-2,0,1,1,0,0
342592,NJ,2,1988,0,0,0,1,0,0,0,-1,-1,2,68,60,0,0,0,0,0
344754,NJ,1,1986,1,0,0,0,0,0,0,-1,-1,2,-1,70,0,0,0,0,0
340106,NJ,2,1989,0,0,0,1,0,0,0,-1,-1,2,105,72,2,0,0,0,0
328200,NJ,1,1985,0,0,0,0,0,1,0,-1,-1,2,-1,96,2,0,0,0,0
349221,NJ,2,1978,0,0,0,1,0,0,0,-1,-1,2,112.5,66,2,0,0,0,0
347586,NJ,1,1991,0,0,0,0,1,0,0,-1,-1,2,84,56,0,0,0,0,0
348358,NJ,1,1991,0,0,0,0,0,0,0,-1,-1,2,83,76,0,0,0,0,0
279972,NJ,2,1990,0,0,0,1,0,0,0,-1,-1,2,82,54,0,0,0,0,0
348288,NJ,1,1977,0,0,0,0,0,0,0,-1,-1,2,117.5,96,0,0,0,0,1
344055,NJ,1,1992,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,79,70,2,0,0,0,0
349100,NJ,2,1985,1,0,0,0,0,0,0,-1,-1,2,129,66,0,0,0,0,0
348824,NJ,1,1992,0,0,0,1,0,0,0,-1,-1,2,68,65,2,0,0,0,0
346695,NJ,1,1992,0,0,0,0,0,0,1,-1,-1,2,70,66,2,0,0,0,0
307009,NJ,2,1994,1,0,0,0,0,0,0,-1,-1,2,68,66,2,0,0,0,0
346351,NJ,1,1994,0,0,0,1,0,0,0,-1,-1,2,67,64,2,0,0,0,0
344514,NJ,1,1995,0,0,0,0,0,1,0,-1,-1,2,68.5,62.5,2,0,0,0,0
347796,NJ,2,1985,0,0,0,1,0,0,0,-1,-1,2,106,50,0,0,0,0,0
348602,NJ,1,1995,1,0,0,0,0,0,0,-1,-1,2,30,23,0,0,0,0,1
344226,NJ,2,1996,1,0,0,0,0,0,0,-1,-1,2,31,25,0,0,0,0,0
326083,NJ,1,1996,0,0,0,0,0,1,0,-1,-1,2,31,31,0,0,0,1,0
348885,NJ,1,1996,1,0,0,0,0,0,0,2015,2.9,1,-2,-2,0,1,1,0,0
331816,NJ,2,1963,0,0,0,0,0,1,0,-1,-1,2,80,71,0,0,0,0,0
345059,NJ,1,1996,1,0,0,0,0,0,0,2015,3.5,1,-2,-2,0,0,1,0,1
345636,NJ,2,1996,1,0,0,0,0,0,0,2015,2.7,1,-2,-2,0,1,1,0,0
343742,NJ,1,1996,1,0,0,0,0,0,0,2015,2.8,1,-2,-2,0,1,0,0,1
345303,NJ,2,1996,0,0,0,1,0,0,0,2014,2.02,1,-2,-2,0,1,1,0,1
346771,NJ,2,1996,0,0,0,0,0,1,0,-1,3.1,1,-2,-2,0,1,0,0,1
346824,NJ,2,1996,1,0,0,0,0,0,0,-1,-1,2,32,10,0,0,0,0,1
288841,NJ,1,1992,1,0,0,0,0,0,0,-1,-1,2,76,76,2,0,0,0,0
341545,NJ,2,1996,1,0,0,0,0,0,0,2015,3.4,1,-2,-2,0,1,1,0,1
297199,NJ,2,1993,0,0,0,1,0,0,0,-1,-1,2,30,15,0,0,0,0,0
325162,NJ,1,1997,1,0,0,0,0,0,0,-1,3.03,1,-2,-2,0,1,0,0,1
347875,NJ,1,1990,1,0,0,0,0,0,0,-1,-1,2,65,58,2,0,0,0,0
321737,NJ,1,1995,0,0,1,0,0,0,0,2013,-1,2,65,62,0,0,0,0,0
343060,NJ,1,1974,0,0,0,1,0,0,0,-1,-1,2,44,42,0,0,0,1,0
347070,NJ,2,1969,0,0,0,0,0,1,0,-1,-1,2,0,0,0,0,0,0,0
349312,NJ,2,1983,1,0,0,0,0,0,0,-1,-1,2,101,78,2,0,0,0,0
348804,NJ,1,1970,0,0,0,0,0,0,0,-1,-1,2,66,66,2,0,0,0,0
347054,NJ,2,1987,0,0,0,0,0,1,0,-1,-1,2,0,0,0,0,0,0,0
314871,NJ,2,1988,0,0,0,0,0,1,0,-1,-1,2,86,70,2,0,0,0,0
345691,NJ,2,1988,0,0,0,0,0,1,0,-1,-1,2,100,84,0,0,0,0,0
347162,NJ,2,1985,0,0,0,0,0,1,0,-1,-1,2,64,21.5,0,1,0,0,1
272210,NJ,1,1990,1,0,0,0,0,0,0,-1,-1,2,77,49,0,1,1,0,0
348325,NJ,2,1990,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,0,0
349102,NJ,1,1990,0,0,0,1,0,0,0,-1,-1,2,82,65,0,0,0,0,0
317262,NJ,1,1988,1,0,0,0,0,0,0,-1,-1,2,117,81,0,0,0,0,0
301905,NJ,2,1992,1,0,0,0,0,0,0,-1,-1,2,77,65,2,0,0,0,0
297668,NJ,2,1992,1,0,0,0,0,0,0,-1,-1,2,88.5,66,2,1,1,0,0
302403,NJ,1,1992,1,0,0,0,0,0,0,-1,-1,2,45,43,2,0,0,0,0
345836,NJ,1,1992,1,0,0,0,0,0,0,-1,-1,2,74,66,2,0,0,0,0
347894,NJ,1,1992,1,0,0,0,0,0,0,-1,-1,2,76,66,2,0,0,0,0
347868,NJ,2,1994,0,0,0,0,0,1,0,-1,-1,2,46,46,0,0,0,0,0
307607,NJ,1,1994,1,0,0,0,0,0,0,-1,-1,2,72,59,2,0,0,0,0
346461,NJ,2,1994,1,0,0,0,0,0,0,-1,-1,2,89,66,2,0,0,0,0
343798,NJ,1,1992,1,0,0,0,0,0,0,-1,-1,2,70,64,2,0,0,0,0
344858,NJ,2,1995,0,0,0,1,0,0,0,-1,-1,2,56,56,0,0,0,0,0
322438,NJ,2,1995,1,0,0,0,0,0,0,-1,-1,2,75,66,2,0,0,0,0
318480,NJ,2,1995,0,0,0,0,0,1,0,-1,-1,2,53,53,0,0,0,0,0
320205,NJ,2,1995,0,0,0,0,0,1,0,-1,-1,2,70,62,0,0,0,0,0
346038,NJ,2,1996,1,0,0,0,0,0,0,-1,2.8,1,-2,-2,0,1,1,0,0
342816,NJ,1,1996,1,0,0,0,0,0,0,-1,2.7,1,-2,-2,0,1,0,0,1
342109,NJ,1,1996,1,0,0,0,0,0,0,2015,4,1,-2,-2,0,1,0,0,1
346776,NJ,1,1996,1,0,0,0,0,0,0,-1,2.84,1,-2,-2,0,1,1,0,0
342618,NJ,1,1996,1,0,0,0,0,0,0,-1,2.4,1,-2,-2,0,1,1,1,0
327072,NJ,2,1996,1,0,0,0,0,0,0,-1,-1,2,28.5,22.5,0,0,0,0,0
341677,NJ,1,1996,0,0,0,1,0,0,0,2015,2.9,1,-2,-2,0,1,0,0,1
342710,NJ,1,1997,0,0,0,0,0,1,0,2015,2.7,1,-2,-2,0,1,0,0,1
346091,NJ,1,1997,0,0,0,1,0,0,0,-1,3.3,1,-2,-2,0,1,1,0,0
342805,NJ,1,1997,1,0,0,0,0,0,0,2015,3.43,1,-2,-2,0,1,0,0,1
349564,NJ,1,1998,0,0,0,1,0,0,0,-1,-1,1,-2,-2,0,-1,-1,0,1
349555,NJ,2,1998,0,0,0,1,0,0,0,-1,-1,1,-2,-2,0,-1,-1,0,1
291884,NJ,1,1969,0,0,0,1,0,0,0,-1,-1,2,64,64,0,0,0,0,0
349710,NJ,1,1999,1,0,0,0,0,0,0,-1,-1,1,-2,-2,0,-1,-1,0,0
343018,NJ,2,1996,1,0,0,0,0,0,0,-1,3.4,1,-2,-2,0,1,0,1,1
346879,NJ,2,1981,0,0,0,0,0,1,0,-1,-1,2,118,96,2,0,0,0,0
344689,NJ,1,1997,0,0,0,1,0,0,0,2015,2.7,1,-2,-2,0,1,1,0,1
331288,NJ,2,1985,1,0,0,0,0,0,0,-1,-1,2,61,60,2,0,0,0,0
347616,NJ,2,1961,0,0,0,0,0,1,0,1979,-1,1,-2,-2,0,-1,-1,0,0
281165,NJ,2,1969,1,0,0,0,0,0,0,-1,-1,2,70,63,2,0,0,0,0
343971,NJ,1,1985,0,0,0,1,0,0,0,-1,-1,2,-1,78,0,0,0,0,0
40825,NJ,2,1983,0,0,0,0,0,1,0,-1,-1,2,127,96,0,0,0,0,0
331690,NJ,2,1980,0,0,0,0,0,1,0,-1,-1,2,93,79,2,0,0,0,0
348000,NJ,2,1989,1,0,0,0,0,0,0,-1,-1,2,84.5,66,2,0,0,1,0
348063,NJ,2,1986,0,0,0,1,0,0,0,-1,-1,2,76,63,2,0,0,0,0
346759,NJ,2,1987,1,0,0,0,0,0,0,-1,-1,2,68,66,2,0,0,0,0
346912,NJ,1,1990,1,0,0,0,0,0,0,-1,-1,2,103,66,0,0,0,0,0
348242,NJ,2,1988,0,0,0,0,0,1,0,-1,-1,2,0,0,0,0,0,0,0
345057,NJ,1,1992,0,0,0,1,0,0,0,-1,-1,2,90,66,2,0,0,0,0
301388,NJ,2,1992,0,0,0,1,0,0,0,-1,-1,2,71,65,2,0,0,0,0
342369,NJ,2,1994,1,0,0,0,0,0,0,-1,-1,2,62,62,2,0,0,0,0
307446,NJ,2,1994,1,0,0,0,0,0,0,-1,-1,2,85,66,2,0,0,0,0
345506,NJ,2,1994,1,0,0,0,0,0,0,-1,-1,2,52,49,2,0,0,0,0
344852,NJ,2,1995,0,0,0,0,0,1,0,-1,-1,2,38,43,0,0,0,0,0
348430,NJ,2,1995,1,0,0,0,0,0,0,2014,2.99,1,-2,-2,0,0,1,0,0
347307,NJ,2,1992,1,0,0,0,0,0,0,-1,-1,2,76,58,0,0,0,0,0
69034,NJ,2,1995,0,0,0,0,0,1,0,-1,-1,2,46,37,0,0,0,1,0
346099,NJ,1,1996,0,0,0,0,0,1,0,2015,2.45,1,-2,-2,0,1,1,0,0
341855,NJ,2,1996,0,0,0,0,0,1,0,2015,3.7,1,-2,-2,0,1,1,0,1
346326,NJ,2,1996,0,0,0,1,0,0,0,-1,2.53,1,-2,-2,0,1,1,0,1
346820,NJ,2,1996,0,0,0,0,0,1,0,-1,2.9,1,-2,-2,0,1,0,0,1
341744,NJ,2,1996,1,0,0,0,0,0,0,2015,2.75,1,-2,-2,0,1,1,0,0
345771,NJ,2,1996,0,0,0,0,0,1,0,2015,2.86,1,-2,-2,0,1,1,0,0
344182,NJ,2,1996,1,0,0,0,0,0,0,-1,3.84,1,-2,-2,0,0,0,1,0
345601,NJ,2,1996,1,0,0,0,0,0,0,-1,3.82,1,-2,-2,0,1,1,1,0
343896,NJ,1,1996,1,0,0,0,0,0,0,2015,2.4,1,-2,-2,0,1,1,0,0
345928,NJ,2,1996,0,0,0,1,0,0,0,2015,2.61,1,-2,-2,0,1,1,1,0
346332,NJ,1,1996,0,0,0,1,0,0,0,2015,2.57,1,-2,-2,0,1,1,0,0
341890,NJ,2,1996,1,0,0,0,0,0,0,-1,3,1,-2,-2,0,0,1,0,0
345243,NJ,1,1996,0,0,0,0,0,0,0,-1,3.25,1,-2,-2,0,1,1,0,0
345594,NJ,1,1996,0,0,0,1,0,0,0,2015,2.3,1,-2,-2,0,0,1,1,0
342815,NJ,2,1996,1,0,0,0,0,0,0,-1,3.2,1,-2,-2,0,1,0,0,1
343986,NJ,2,1997,0,0,0,0,0,1,0,-1,2.2,1,-2,-2,0,1,0,1,1
342939,NJ,1,1997,0,0,0,0,0,1,0,-1,1.9,1,-2,-2,0,1,0,0,1
345764,NJ,1,1983,1,0,0,0,0,0,0,-1,-1,2,57,57,2,0,0,0,0
344029,NJ,1,1997,1,0,0,0,0,0,0,-1,2.4,1,-2,-2,0,0,1,0,1
346941,NJ,2,1973,0,0,0,1,0,0,0,-1,-1,2,64,62,2,0,0,0,0
280060,NJ,1,1990,0,0,1,0,0,0,0,-1,-1,2,116,66,0,0,0,0,0
348875,NJ,1,1992,1,0,0,0,0,0,0,-1,-1,2,69,63,2,0,0,0,0
347492,NJ,2,1993,0,0,1,0,0,0,0,2011,-1,1,-2,-2,0,1,1,0,0
349295,NJ,1,1963,0,0,0,1,0,0,0,-1,-1,2,139,66,0,0,0,0,0
347254,NJ,2,1984,0,0,0,1,0,0,0,-1,-1,2,-1,79,0,0,0,0,0
345961,NJ,2,1988,1,0,0,0,0,0,0,-1,-1,2,46,40,0,0,0,0,0
254978,NJ,2,1988,1,0,0,0,0,0,0,-1,-1,2,77,66,2,0,0,0,0
260277,NJ,2,1989,1,0,0,0,0,0,0,-1,-1,2,80,64,2,0,0,0,0
346512,NJ,1,1990,0,0,0,0,0,1,0,-1,-1,2,120,66,2,0,0,0,0
349150,NJ,2,1990,0,0,1,0,0,0,0,-1,-1,2,0,0,0,0,0,0,0
289405,NJ,2,1991,1,0,0,0,0,0,0,-1,-1,2,87,66,2,0,0,0,0
349195,NJ,1,1991,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,78,65,0,0,0,0,0
347045,NJ,2,1991,0,0,0,1,0,0,0,-1,-1,2,0,0,0,0,0,0,0
247678,NJ,2,1992,0,0,0,0,1,0,0,-1,-1,2,84,66,2,0,0,0,0
315448,NJ,2,1993,0,0,0,0,0,1,0,-1,-1,2,90,68,0,0,0,0,0
348808,NJ,2,1994,1,0,0,0,0,0,0,-1,-1,2,57,28,0,0,0,0,0
347391,NJ,1,1994,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,85,67,2,0,0,0,0
347797,NJ,2,1988,0,0,0,1,0,0,0,-1,-1,2,87,66,2,0,0,0,0
329912,NJ,1,1996,0,0,0,0,0,1,0,2015,3.11,1,-2,-2,0,1,0,0,1
348441,NJ,2,1996,1,0,0,0,0,0,0,2015,2.7,1,-2,-2,0,1,1,0,0
344883,NJ,2,1996,0,0,0,1,0,0,0,2015,2.62,1,-2,-2,0,1,1,0,0
347417,NJ,1,1996,0,0,0,1,0,0,0,2015,2.1,1,-2,-2,0,1,1,0,0
344379,NJ,2,1996,0,0,0,0,0,0,1,2015,2.38,1,-2,-2,0,1,1,0,0
345504,NJ,1,1996,0,0,0,0,0,1,0,2015,3.51,1,-2,-2,0,1,0,0,0
344202,NJ,1,1996,0,0,0,1,0,0,0,2015,2.8,1,-2,-2,0,1,0,0,1
345845,NJ,1,1996,1,0,0,0,0,0,0,2015,3.9,1,-2,-2,0,1,1,0,0
345117,NJ,1,1996,0,0,0,0,0,0,0,2015,2.1,1,-2,-2,0,1,0,0,1
342583,NJ,2,1996,0,0,0,1,0,0,0,-1,2.4,1,-2,-2,0,1,1,0,1
344086,NJ,2,1996,1,0,0,0,0,0,0,2015,2.7,1,-2,-2,0,1,1,1,1
343319,NJ,1,1996,0,0,0,0,0,1,0,2015,2.2,1,-2,-2,0,1,1,0,0
344332,NJ,2,1996,0,0,0,1,0,0,0,2015,2.2,1,-2,-2,0,1,1,0,0
342432,NJ,2,1996,0,0,0,1,0,0,0,2015,2.4,1,-2,-2,0,1,1,0,0
342346,NJ,1,1996,0,0,0,0,0,1,0,2015,3.4,1,-2,-2,0,1,0,0,1
343523,NJ,2,1996,1,0,0,0,0,0,0,-1,2.64,1,-2,-2,0,1,1,0,0
346001,NJ,2,1996,0,0,0,1,0,0,0,-1,2.33,1,-2,-2,0,1,1,0,0
342856,NJ,2,1996,1,0,0,0,0,0,0,2015,2.8,1,-2,-2,0,1,1,0,0
342843,NJ,2,1996,0,0,0,1,0,0,0,2015,3.1,1,-2,-2,0,1,1,0,1
342956,NJ,1,1996,0,0,0,0,0,0,1,2015,3.89,1,-2,-2,0,1,0,0,1
345850,NJ,2,1996,0,0,0,0,0,0,1,2015,2.27,1,-2,-2,0,1,1,1,1
344530,NJ,1,1996,1,0,0,0,0,0,0,2015,3.5,1,-2,-2,0,1,0,0,1
345619,NJ,1,1996,1,0,0,0,0,0,0,2015,3.2,1,-2,-2,0,1,1,0,0
342550,NJ,1,1998,0,0,0,0,0,0,1,2014,2.09,1,-2,-2,0,1,0,0,1
344426,NJ,2,1997,1,0,0,0,0,0,0,2015,2.1,1,-2,-2,0,1,0,0,1
349714,NJ,1,1998,0,0,0,0,0,1,0,-1,-1,1,-2,-2,0,-1,-1,0,0
309757,NJ,1,1993,0,0,0,0,0,1,0,-1,-1,2,81,69,0,0,0,0,0
345219,NJ,2,1997,1,0,0,0,0,0,0,2015,3,1,-2,-2,0,0,0,0,1
347555,NJ,2,1975,0,0,0,0,0,1,0,-1,-1,2,65,65,2,0,0,1,0
348234,NJ,2,1988,0,0,0,1,0,0,0,-1,-1,2,0,0,0,0,0,0,0
317395,NJ,1,1995,0,0,1,0,0,0,0,-1,-1,2,65.5,61.5,2,0,0,0,0
247452,NJ,2,1987,1,0,0,0,0,0,0,-1,-1,2,-1,96,2,0,0,0,0
348635,NJ,2,1983,0,0,0,0,0,1,0,-1,-1,2,-1,79,0,0,0,0,0
345469,NJ,1,1982,1,0,0,0,0,0,0,-1,-1,2,102,60,0,0,0,0,0
346193,NJ,2,1987,0,0,0,0,0,1,0,-1,-1,2,68,66,2,0,0,0,0
316304,NJ,2,1988,0,0,0,0,0,1,0,-1,-1,2,101,75,2,0,0,0,0
347207,NJ,2,1989,1,0,0,0,0,0,0,-1,-1,2,37,16,0,0,0,0,0
348720,NJ,2,1989,0,0,0,0,0,1,0,-1,-1,2,112,82,2,0,0,0,0
315224,NJ,1,1984,0,0,0,0,0,1,0,-1,-1,2,-1,96,3,0,0,0,0
346081,NJ,2,1990,1,0,0,0,0,0,0,-1,-1,2,133,79,2,0,0,0,0
347978,NJ,2,1985,0,0,0,0,0,1,0,-1,-1,2,105,66,0,0,0,0,0
348380,NJ,1,1986,0,0,0,0,0,1,0,-1,-1,2,130,66,2,0,0,0,0
347277,NJ,1,1979,0,0,1,0,0,0,0,-1,-1,2,0,0,0,0,0,0,0
347052,NJ,2,1969,0,0,0,0,0,1,0,-1,-1,2,113.5,51.5,0,0,0,0,0
283772,NJ,2,1992,1,0,0,0,0,0,0,2010,2.49,1,-2,-2,0,1,1,0,0
345383,NJ,2,1992,1,0,0,0,0,0,0,-1,-1,2,86,66,2,0,0,0,0
345061,NJ,1,1992,1,0,0,0,0,0,0,-1,-1,2,85,66,0,0,0,0,0
344625,NJ,2,1992,0,0,1,0,0,0,0,-1,-1,2,98,70,2,0,0,0,0
312745,NJ,1,1994,1,0,0,0,0,0,0,-1,-1,2,116,46,2,0,0,0,0
331123,NJ,1,1994,0,0,0,0,0,1,0,-1,-1,2,106,71,0,0,0,0,0
347392,NJ,1,1994,0,0,0,0,0,1,0,-1,-1,2,66,62,2,0,0,0,0
346993,NJ,1,1994,0,0,0,0,0,1,0,-1,-1,2,73,66,2,0,0,0,0
320161,NJ,2,1994,0,0,1,0,0,0,0,-1,-1,2,68,66,2,0,0,1,0
311180,NJ,1,1994,1,0,0,0,0,0,0,-1,-1,2,34,33,0,0,0,0,0
318285,NJ,1,1995,0,0,0,1,0,0,0,-1,-1,2,55.5,46.5,0,0,0,0,0
317973,NJ,1,1995,1,0,0,0,0,0,0,-1,-1,2,47,29,0,0,0,0,0
342886,NJ,2,1996,0,0,0,1,0,0,0,2015,2.6,1,-2,-2,0,1,1,0,0
343349,NJ,2,1996,0,0,0,1,0,0,0,2015,2.44,1,-2,-2,0,1,1,0,0
347107,NJ,2,1996,0,0,0,1,0,0,0,2015,2.98,1,-2,-2,0,1,1,0,0
343508,NJ,2,1996,1,0,0,0,0,0,0,2014,2.9,1,-2,-2,0,1,1,0,0
347910,NJ,2,1996,1,0,0,0,0,0,0,2015,1.9,1,-2,-2,0,1,1,0,0
346032,NJ,1,1996,1,0,0,0,0,0,0,2015,2.5,1,-2,-2,0,1,1,1,0
256975,NJ,1,1996,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,17,14,0,0,0,0,0
343464,NJ,2,1996,0,0,0,0,0,1,0,2015,2.5,1,-2,-2,0,1,1,0,1
344873,NJ,2,1996,1,0,0,0,0,0,0,2015,3,1,-2,-2,0,1,1,0,0
345607,NJ,2,1996,1,0,0,0,0,0,0,2015,2.5,1,-2,-2,0,1,0,0,1
344546,NJ,2,1996,0,0,0,1,0,0,0,2015,2.2,1,-2,-2,0,1,1,0,0
343547,NJ,2,1996,1,0,0,0,0,0,0,2015,2.6,1,-2,-2,0,1,0,0,1
345854,NJ,1,1996,1,0,0,0,0,0,0,2015,2.1,1,-2,-2,0,1,1,0,0
344804,NJ,1,1996,0,0,0,1,0,0,0,2015,2.3,1,-2,-2,0,1,1,0,1
342200,NJ,2,1996,1,0,0,0,0,0,0,2015,3.6,1,-2,-2,0,1,1,0,1
341892,NJ,1,1996,0,0,0,0,0,1,0,2015,2.63,1,-2,-2,0,1,1,0,0
342768,NJ,2,1996,0,0,0,1,0,0,0,2015,4,1,-2,-2,0,1,1,0,1
342105,NJ,1,1996,1,0,0,0,0,0,0,2015,3.5,1,-2,-2,0,1,1,1,0
341658,NJ,1,1996,0,0,0,1,0,0,0,2015,2,1,-2,-2,0,1,1,0,1
345388,NJ,1,1997,0,0,0,1,0,0,0,2015,2.41,1,-2,-2,0,1,0,0,1
347318,NJ,1,1996,0,0,0,1,0,0,0,2015,2.2,1,-2,-2,0,1,1,0,0
306410,NJ,2,1994,0,0,0,1,0,0,0,-1,-1,2,76,66,2,0,0,0,0
345387,NJ,1,1996,1,0,0,0,0,0,0,2015,3.14,1,-2,-2,0,1,1,0,0
344541,NJ,1,1996,1,0,0,0,0,0,0,2015,4,1,-2,-2,0,1,0,0,1
269668,NJ,2,1996,0,0,0,0,0,1,0,2015,3.06,1,-2,-2,0,0,0,0,1
349834,NJ,2,1998,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-2,-2,0,-1,-1,0,0
347716,NJ,1,1995,0,0,0,0,0,0,1,2015,2.9,1,-2,-2,0,1,1,0,0
342739,NJ,2,1995,0,0,0,1,0,0,0,2014,2.5,1,-2,-2,0,1,1,0,0
292397,NJ,2,1991,1,0,0,0,0,0,0,-1,-1,2,71,70,2,0,0,0,0
304858,NJ,1,1990,0,0,0,0,0,1,0,-1,-1,2,55,36,0,0,0,0,0
347699,NJ,2,1997,0,0,0,0,0,1,0,-1,2.7,1,-2,-2,0,1,1,0,1
342804,NJ,2,1997,0,0,0,0,0,1,0,2015,2.9,1,-2,-2,0,1,1,0,1
315517,NJ,2,1978,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,103,82,2,0,0,0,0
348781,NJ,2,1972,0,0,0,0,0,0,0,-1,-1,1,-2,-2,0,-1,-1,0,0
347739,NJ,2,1986,0,0,0,0,0,1,0,-1,-1,2,100,82,2,0,0,0,0
316045,NJ,1,1988,1,0,0,0,0,0,0,-1,-1,2,93,76,0,0,0,0,0
269211,NJ,1,1989,0,0,0,1,0,0,0,-1,-1,2,9,13,0,1,0,0,0
348320,NJ,2,1989,1,0,0,0,0,0,0,-1,-1,2,0,0,0,0,0,0,0
347440,NJ,1,1989,0,0,0,0,0,0,0,-1,-1,2,52,37,0,0,0,0,0
348228,NJ,2,1987,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,0,0,0,0,0,0,0
282262,NJ,2,1990,0,0,0,1,0,0,0,-1,-1,2,68,65,2,0,0,0,0
85508,NJ,2,1984,1,0,0,0,0,0,0,-1,-1,2,64,64,2,0,0,0,0
331691,NJ,2,1990,0,0,0,0,0,1,0,-1,-1,2,84,76,2,0,0,0,0
267762,NJ,2,1990,0,0,0,1,0,0,0,-1,-1,2,74,65,2,0,0,0,0
349365,NJ,2,1990,0,0,0,0,0,0,0,-1,-1,1,-2,-2,0,-1,-1,0,0
346228,NJ,2,1993,0,0,0,1,0,0,0,-1,-1,2,86,66,2,0,0,0,0
347439,NJ,1,1993,0,0,0,0,0,1,0,-1,-1,2,-1,93,2,0,0,0,0
330722,NJ,2,1993,0,0,0,0,0,1,0,-1,-1,2,66,59,2,0,0,0,0
306696,NJ,1,1993,1,0,0,0,0,0,0,-1,-1,2,72,66,2,0,0,0,0
346816,NJ,1,1994,0,0,0,0,0,1,0,-1,-1,2,65,61,2,0,0,0,0
346701,NJ,2,1994,0,0,0,0,0,1,0,-1,-1,2,55,47,0,0,0,0,0
347639,NJ,2,1995,0,0,0,0,0,1,0,-1,-1,2,65,55,0,0,0,0,0
321712,NJ,1,1995,0,0,0,0,0,0,1,-1,-1,2,50,43,0,0,0,0,0
332023,NJ,1,1995,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,54,60,2,0,0,0,0
346431,NJ,2,1995,1,0,0,0,0,0,0,-1,-1,2,45,45,0,0,0,0,0
342920,NJ,2,1996,0,0,0,0,0,1,0,-1,3.6,1,-2,-2,0,0,0,1,1
345371,NJ,1,1996,0,0,0,1,0,0,0,2015,2.09,1,-2,-2,0,1,0,1,1
342076,NJ,2,1996,0,0,0,0,0,1,0,2015,4,1,-2,-2,0,1,0,1,0
345486,NJ,2,1996,0,0,0,1,0,0,0,-1,2.16,1,-2,-2,0,1,1,0,0
347205,NJ,1,1996,0,0,0,0,1,0,0,2015,3.2,1,-2,-2,0,1,0,0,1
344067,NJ,1,1996,1,0,0,0,0,0,0,2015,3.79,1,-2,-2,0,1,0,0,1
346368,NJ,2,1996,1,0,0,0,0,0,0,2015,3.17,1,-2,-2,0,1,1,0,0
345975,NJ,2,1996,0,0,0,1,0,0,0,2015,3.23,1,-2,-2,0,1,1,0,0
343837,NJ,1,1996,0,0,0,1,0,0,0,2015,2.99,1,-2,-2,0,1,1,0,0
345078,NJ,2,1996,0,0,0,0,0,1,0,2015,2.5,1,-2,-2,0,1,0,0,1
345519,NJ,1,1996,1,0,0,0,0,0,0,2015,2.14,1,-2,-2,0,0,0,0,1
344094,NJ,2,1996,1,0,0,0,0,0,0,2015,3.3,1,-2,-2,0,1,1,0,0
