StudentID,Term,AcademicYear,LatestYear,CompleteDevMath,CompleteDevEnglish,Major1,Complete1,CompleteCIP1,TermGPA,CumGPA
328347,3,2013,14,-1,-1,51,0,-2,2.7,2.7
328361,1,2014,15,-2,-2,52.0201,0,-2,1.8,1.8
328374,3,2016,17,0,0,52.0801,0,-2,0,2.88
328384,6,2013,14,-2,-2,23.0101,7,23,3.85,3.28
328394,3,2013,14,-2,-2,51.0706,0,-2,0.5,0.5
328396,1,2016,17,-2,-2,42.0101,7,42,4,3.13
328417,6,2016,17,0,0,50.0901,0,-2,4,2.65
328421,3,2016,17,0,0,9.0101,0,-2,2,1.63
328437,3,2013,14,-1,-1,0,0,-2,4,4
328455,1,2015,16,0,0,26.0101,0,-2,0.56,1.61
328463,3,2014,15,-2,-2,51.3801,8,51,3,3.31
328464,3,2014,15,0,0,0,0,-2,0.23,0.83
328465,3,2013,14,-2,-2,43.0199,0,-2,0,0
328471,1,2014,15,0,1,0,0,-2,0,0
328473,1,2016,17,-2,-2,51.3801,0,-2,4,4
328474,1,2015,16,-2,-2,43.0399,0,-2,3,2.84
328477,3,2015,16,0,0,43.0203,0,-2,2.53,2.58
328478,3,2014,15,0,0,0,0,-2,3.24,3.31
328479,3,2016,17,-2,-2,52.0301,0,-2,3.43,3.54
328495,1,2014,15,-2,-2,0,0,-2,3.38,3.37
328496,3,2013,14,-1,-1,51,0,-2,3.3,3.3
328497,3,2016,17,-2,-2,9.0101,0,-2,4,3.83
328506,3,2014,15,0,0,42.0101,0,-2,0,0.35
328507,3,2014,15,0,-2,0,0,-2,0,0.85
328510,3,2016,17,-2,0,26.0101,0,-2,2.81,2.54
328512,1,2016,17,-2,-2,52.1401,8,52,3.93,3.22
328524,3,2016,17,0,-2,50.0701,0,-2,2.8,3.44
328529,1,2016,17,-1,-1,40.0501,0,-2,1.85,1.38
328532,1,2016,17,-2,-2,43.0199,0,-2,2.38,2.31
328534,1,2014,15,-2,-2,51.3801,0,-2,4,3.33
328535,1,2016,17,-2,-2,52.1401,8,52,3.68,3.84
328536,6,2015,16,-2,-2,52.0201,8,52,3,2.86
328538,1,2016,17,-2,-2,-1,0,-2,3.93,3.92
328543,6,2016,17,0,0,27.0101,0,-2,3.7,2.96
328549,1,2016,17,-2,-2,51.3801,0,-2,0,3.36
328554,3,2016,17,0,0,52.0301,0,-2,2.4,2.66
328555,3,2016,17,-2,-2,42.0101,0,-2,2.18,2.15
328584,3,2016,17,-2,-2,52.0201,0,-2,1.8,2.13
328586,1,2015,16,1,0,11.0101,0,-2,1.5,1.7
328592,3,2015,16,0,-2,0,0,-2,3.63,3.62
328596,6,2016,17,0,0,26.0101,0,-2,3,2.84
328609,1,2014,15,-2,-2,43.0399,0,-2,3,2.32
328631,3,2015,16,-2,0,43.0199,0,-2,3.75,3.44
328632,6,2015,16,-2,0,27.0101,0,-2,4,3.26
328640,3,2016,17,-2,-2,13.1209,0,-2,1.83,2.58
328642,3,2016,17,0,0,45.1101,0,-2,2.28,2.69
328645,3,2013,14,-1,-1,51,0,-2,2.3,2.3
328647,3,2016,17,-2,0,42.0101,0,-2,1.78,2.91
328648,6,2014,15,-2,-2,51.3801,8,51,3.7,3.61
328649,1,2015,16,0,0,52.0301,0,-2,1.7,1.35
328656,1,2015,16,0,1,52.0301,0,-2,2.69,2.97
328683,3,2013,14,-1,-1,51,0,-2,3.3,3.3
328695,6,2016,17,0,0,9.0101,0,-2,4,3.16
328696,6,2016,17,-2,-2,42.0101,0,-2,0,3.72
328718,3,2015,16,-2,-2,43.0399,8,43,3.54,3.55
328720,1,2015,16,0,0,43.0199,0,-2,3,1.5
328721,6,2016,17,0,-2,43.0199,0,-2,3.3,3.67
328728,3,2016,17,0,1,45.0601,0,-2,2.55,2.08
328733,3,2016,17,0,0,50.0701,0,-2,2.88,3.07
328742,3,2016,17,0,0,52.0201,0,-2,1.26,2.03
328746,1,2016,17,0,0,52.0201,0,-2,0,1.77
328753,1,2016,17,-2,-2,52.0201,0,-2,3.67,3
328764,1,2016,17,0,1,13.1209,0,-2,1.39,1.44
328772,3,2016,17,-2,0,43.0199,0,-2,0.2,1.67
328775,6,2016,17,-2,-2,52.0201,8,52,2.7,3.1
328782,3,2014,15,0,-2,13.1209,0,-2,0.57,0.56
328787,6,2016,17,-2,-2,50.0701,0,-2,3,2.3
328788,1,2016,17,-2,-2,43.0199,8,43,3.01,3.05
328793,3,2016,17,0,0,42.0101,0,-2,2.48,2.49
328798,3,2015,16,-2,-2,43.0199,8,43,3.9,3.87
328800,3,2016,17,-2,1,27.0101,0,-2,2.3,2
328801,3,2015,16,0,-2,43.0199,0,-2,1.05,2.25
328802,3,2016,17,-2,-2,51,8,51,3.7,3.51
328804,3,2016,17,0,0,9.0101,0,-2,3.68,3.16
328809,3,2016,17,-2,-2,16.0905,7,16,4,3.36
328810,3,2015,16,0,0,42.0101,0,-2,0.23,1.01
328816,3,2014,15,0,0,26.0101,0,-2,0,0.33
328819,6,2014,15,-2,-2,43.0199,8,43,3.15,3.5
328833,6,2016,17,-2,-2,43.0199,0,-2,0,1.93
328834,3,2016,17,-2,-2,51,0,-2,3.38,3.29
328836,3,2016,17,0,0,42.0101,0,-2,3.51,2.6
328841,1,2016,17,-2,-2,50.0701,0,-2,3.7,3.76
328844,6,2016,17,-2,-2,51.3801,8,51,4,3.82
328849,1,2015,16,-2,-2,43.0203,0,-2,0,4
328851,3,2015,16,-2,-2,9.0101,7,9,3.87,3.42
328853,3,2016,17,0,0,43.0199,0,-2,3.23,3.02
328856,1,2015,16,1,0,52.0201,0,-2,2.3,1.53
328860,3,2016,17,0,0,52.0801,0,-2,3.15,3.27
328875,3,2014,15,-2,0,27.0101,0,-2,1.93,3.14
328879,3,2016,17,0,0,9.0101,0,-2,2.54,2.63
328886,1,2016,17,0,0,43.0199,0,-2,0.85,1.8
328888,1,2015,16,-2,-2,43.0199,8,43,2.9,3.4
328892,3,2014,15,1,0,50.0701,0,-2,0,0.9
328904,6,2016,17,-2,-2,52.0801,0,-2,4,3.82
328907,3,2013,14,-2,-2,0,0,-2,3.5,3.5
328909,3,2016,17,-2,-2,16.0905,0,-2,3.04,3.14
328910,3,2014,15,0,0,0,0,-2,0,0
328917,1,2015,16,0,-2,50.0901,0,-2,0,0
328921,1,2014,15,0,-2,0,0,-2,0,0
328932,3,2016,17,-1,-1,23.0101,0,-2,2,3.31
328937,1,2014,15,-2,-2,52.0201,0,-2,3.3,3.3
328941,3,2015,16,-2,-2,52.0201,0,-2,2.54,2.32
328944,1,2016,17,-2,-2,5.0207,7,5,3.6,3.2
328945,3,2014,15,1,0,11.0101,0,-2,3.7,3.37
328968,3,2016,17,0,0,52.1401,0,-2,2.66,2.77
328989,3,2016,17,0,0,52.0301,0,-2,3,2.89
328992,6,2016,17,-2,-2,51.3801,0,-2,4,4
328994,3,2013,14,-2,-2,0,0,-2,3,3
329000,6,2015,16,-2,-2,51.3801,8,51,3.3,3.53
329002,6,2015,16,-2,-2,43.0199,8,43,3.3,2.95
329005,3,2014,15,-2,-2,51.3801,0,-2,3.67,3.55
329008,6,2016,17,-1,-1,23.0101,0,-2,3.5,3.32
329012,3,2016,17,-2,-2,43.0199,0,-2,1.45,3.2
329027,3,2016,17,0,-2,43.0203,0,-2,2,2.34
329028,3,2016,17,-2,-2,43.0399,0,-2,2.23,2.07
329048,6,2014,15,-2,-2,51.3801,8,51,3.7,3.57
329052,1,2015,16,-2,-2,51.3801,0,-2,1.98,2.95
329064,3,2016,17,0,0,43.0199,0,-2,2.7,2.69
329068,6,2016,17,-2,-2,51.3801,0,-2,3,3.2
329081,3,2015,16,-2,-2,13.1202,0,-2,0.5,1.52
329083,3,2014,15,-2,-2,0,0,-2,2.58,1.94
329086,6,2016,17,0,0,52.0201,0,-2,4,3.81
329099,3,2014,15,1,-2,50.0701,0,-2,0.25,0.25
329101,3,2016,17,0,0,27.0101,0,-2,2.1,3.16
329105,3,2016,17,0,0,9.0101,0,-2,0.92,1.62
329108,3,2016,17,0,-2,51,0,-2,3.8,3.78
329118,3,2015,16,-2,-2,52.0201,0,-2,0,2.34
329130,6,2016,17,0,0,43.0199,0,-2,2,2.69
329134,1,2015,16,0,0,45.1101,0,-2,0.38,1.9
329152,3,2014,15,1,0,52.0201,0,-2,3.21,3.31
329153,3,2016,17,0,0,42.0101,0,-2,2.85,2.63
329154,3,2014,15,-2,-2,50.0701,0,-2,0,1.85
329155,3,2014,15,0,-2,9.0101,0,-2,0,1.28
329188,1,2015,16,-2,1,11.0101,0,-2,0.36,0.85
329189,3,2016,17,0,0,52.0201,0,-2,2.88,3.1
329190,3,2016,17,-2,-2,13.1209,0,-2,2.83,2.61
329192,3,2016,17,0,0,43.0203,0,-2,3.83,3.19
329195,3,2016,17,0,0,11.0101,0,-2,3.08,2.75
329197,3,2014,15,1,-2,43.0199,0,-2,3.33,3.28
329199,3,2016,17,0,0,42.0101,0,-2,2.43,2.26
329202,3,2016,17,-2,0,52.0801,0,-2,2.78,2.34
329203,3,2016,17,0,0,42.0101,0,-2,3.2,3.24
329214,3,2016,17,0,0,50.0701,0,-2,0.43,2.53
329218,3,2016,17,0,0,26.0101,0,-2,2.59,2.71
329223,6,2016,17,0,0,52.0201,0,-2,3.3,2.43
329233,3,2015,16,0,0,52.0201,0,-2,3.75,2.35
329236,3,2015,16,-2,-2,52.0201,0,-2,3.3,3.52
329240,6,2013,14,-2,-2,43.0203,0,-2,0,4
329242,3,2016,17,0,0,52.1401,0,-2,2.9,2.82
329247,3,2016,17,-2,-2,42.0101,0,-2,3.38,3.28
329249,6,2016,17,0,0,51.0999,0,-2,2.48,2.33
329263,3,2015,16,-1,-1,45.0601,0,-2,3.75,3.69
329270,1,2015,16,-1,-1,-1,0,-2,2,1.33
329274,6,2016,17,-2,-2,51.3801,0,-2,0,2.85
329275,6,2016,17,-2,-2,26.0101,0,-2,2.7,3.35
329284,1,2014,15,0,1,43.0199,0,-2,0,0
329298,1,2015,16,-2,-2,51.3801,0,-2,3.5,3.57
329301,3,2015,16,-1,-1,40.0501,0,-2,4,4
329304,1,2015,16,-2,-2,43.0399,8,43,4,3.91
329309,1,2015,16,-2,-2,51.3801,0,-2,0,3.18
329311,1,2015,16,-2,-2,51.3801,8,51,3.72,3.69
329312,6,2016,17,-2,-2,51.3801,8,51,2.7,3.11
329314,3,2014,15,-2,-2,51.3801,0,-2,3.5,3.56
329319,6,2016,17,0,-2,52.0301,0,-2,4,3.03
329329,1,2016,17,0,0,52.1401,0,-2,0,2.04
329331,6,2016,17,-2,-2,26.0101,0,-2,3.65,2.75
329333,3,2016,17,0,-2,50.0701,0,-2,3.34,3.2
329336,3,2016,17,0,0,50.0701,0,-2,3.25,3.04
329342,1,2015,16,0,0,52.0301,0,-2,2.82,2.89
329343,1,2015,16,0,-2,40.0801,0,-2,0,0
329358,3,2016,17,-2,-2,13.1202,0,-2,2.88,2.97
329359,3,2016,17,0,0,9.0101,0,-2,1.6,2.89
329360,3,2016,17,-2,0,26.0101,0,-2,3.23,3.25
329361,3,2015,16,-2,-2,5.0207,7,5,3.08,3.07
329371,3,2016,17,0,-2,45.1101,0,-2,3.3,3.15
329372,3,2016,17,0,-2,23.0101,0,-2,3.51,3.73
329381,3,2016,17,-2,-2,23.0101,7,23,3.85,3.71
329383,3,2014,15,1,-2,52.0201,0,-2,2.71,3.58
329400,3,2014,15,0,0,11.0101,0,-2,0,0.28
329402,1,2016,17,0,0,50.0701,0,-2,1.68,2.32
329407,6,2016,17,-2,-2,43.0199,8,43,3.5,2.77
329414,3,2014,15,0,0,52.0301,0,-2,0,1.28
329442,3,2016,17,-1,-1,50.0701,0,-2,3.93,3.85
329444,3,2013,14,-1,-1,-1,0,-2,0,0
329447,1,2015,16,0,0,52.0201,0,-2,0,1.17
329449,3,2016,17,0,0,54.0101,0,-2,3.75,2.78
329454,3,2016,17,0,0,43.0203,0,-2,3.9,3.52
329455,1,2015,16,0,0,0,0,-2,0,0.17
329460,6,2015,16,-2,-2,51.3801,8,51,2.7,3.83
329462,3,2016,17,-2,-2,51.3801,0,-2,3.6,3.6
329464,1,2014,15,1,-2,42.0101,0,-2,0,0
329466,3,2015,16,-2,-2,51.3801,8,51,4,3.97
329468,3,2015,16,-2,-2,51.3801,8,51,4,3.93
329471,6,2015,16,-2,-2,51.3801,8,51,3.7,3.82
329484,1,2015,16,0,-2,52.0201,0,-2,3.08,3.08
329490,3,2016,17,0,0,43.0199,0,-2,3.6,3.73
329494,3,2015,16,-2,-2,51.3801,0,-2,4,3.76
329498,6,2015,16,-2,-2,51.3801,8,51,3.3,3.54
329503,1,2016,17,-2,-2,51.3801,0,-2,0,0
329508,1,2014,15,0,1,45.1101,0,-2,0,0
329510,3,2016,17,-2,0,27.0101,0,-2,2.2,2.95
329514,3,2016,17,0,0,43.0199,0,-2,1.94,2.33
329523,3,2014,15,1,0,43.0199,0,-2,1.4,1.9
329534,3,2015,16,0,0,42.0101,0,-2,1.54,2.08
329537,3,2013,14,-1,-1,-1,0,-2,4,4
329552,3,2016,17,0,0,52.0201,0,-2,3.94,3.53
329554,1,2015,16,1,1,11.0101,0,-2,0,1.26
329563,3,2015,16,-2,-2,43.0399,8,43,3.94,3.96
329567,3,2015,16,-2,-2,52.0201,8,52,3.79,3.48
329569,3,2016,17,-1,-1,42.0101,0,-2,2.79,3.37
329570,3,2014,15,-2,-2,43.0399,0,-2,3.7,3.7
329589,1,2014,15,1,1,51.0999,0,-2,1.05,1.05
329593,3,2016,17,0,0,23.0101,0,-2,2.42,2.84
329595,6,2015,16,-2,-2,16.0905,7,16,3.7,3.18
329602,6,2016,17,-2,-2,51.3801,8,51,4,3.83
329606,3,2016,17,-2,-2,42.0101,0,-2,3.15,3.48
329619,1,2014,15,1,1,45.1101,0,-2,1.44,1.43
329621,1,2014,15,0,1,50.0701,0,-2,0.46,0.46
329628,1,2014,15,-2,-2,45.1101,0,-2,3,3
329637,6,2014,15,-2,-2,51.3801,8,51,3.7,3.48
329638,6,2014,15,-2,-2,51.3801,8,51,3.7,3.5
329645,6,2015,16,0,0,13.1202,0,-2,0,2.4
329649,6,2016,17,0,0,26.0101,0,-2,3.5,2.96
329651,3,2014,15,1,-2,0,0,-2,0,0.15
329654,3,2016,17,0,-2,9.0101,0,-2,2,1.87
329656,1,2016,17,0,-2,26.0101,0,-2,0,1
329665,3,2016,17,0,0,54.0101,0,-2,2.43,2.34
329673,6,2015,16,0,0,26.0101,0,-2,2,2.95
329674,3,2015,16,0,0,26.0101,0,-2,1.4,2.21
329675,3,2016,17,0,0,23.0101,0,-2,1,1.93
329678,6,2016,17,0,0,52.0801,0,-2,3.3,3.37
329684,3,2015,16,0,0,43.0199,0,-2,3.83,3.48
329695,3,2015,16,-2,-2,42.0101,7,42,2.25,3.11
329696,3,2015,16,-2,-2,45.1101,7,45,3.22,3.01
329702,3,2014,15,-2,-2,51.3801,0,-2,4,3.67
329707,3,2016,17,0,0,43.0199,0,-2,3.34,2.78
329708,3,2016,17,0,0,43.0199,0,-2,2.7,2.69
329720,3,2015,16,-2,-2,51.3801,8,51,3.7,3.73
329723,3,2016,17,0,0,9.0101,0,-2,3.34,3.37
329724,6,2016,17,0,0,26.0101,0,-2,2,2.22
329725,6,2016,17,-2,0,11.0101,0,-2,2.7,2.47
329732,1,2016,17,-2,-2,43.0399,8,43,4,3.81
329733,3,2016,17,0,0,43.0199,0,-2,2.28,2.42
329734,3,2014,15,0,1,50.0901,0,-2,0,0
329737,1,2016,17,0,0,51,0,-2,1.45,2.28
329739,3,2015,16,-2,-2,50.0701,0,-2,2.06,1.8
329744,3,2015,16,0,-2,26.0101,0,-2,1.31,2.43
329749,3,2016,17,-2,-2,54.0101,0,-2,3.7,3.06
329750,1,2016,17,0,0,54.0101,0,-2,0.72,1.59
329752,3,2014,15,1,-2,42.0101,0,-2,0.57,0.34
329761,1,2014,15,0,1,52.0201,0,-2,0,0
329766,1,2014,15,-2,-2,43.0199,0,-2,3.35,3.35
329783,6,2016,17,-2,-2,51.3801,8,51,4,3.91
329789,3,2015,16,-1,-1,51,0,-2,4,4
329790,3,2015,16,0,0,26.0101,0,-2,0,2.57
329793,3,2014,15,-2,-2,13.1209,0,-2,0,0
329799,6,2014,15,-2,-2,51.3801,8,51,4,3.96
329800,1,2015,16,-2,-2,51.3801,0,-2,3.77,3.61
329801,3,2015,16,-2,-2,26.0101,8,26,3.9,3.76
329822,6,2016,17,0,0,50.0901,0,-2,3,2.47
329824,3,2016,17,0,-2,42.0101,0,-2,3.57,3
329833,3,2015,16,-2,-2,52.0801,0,-2,1.94,3.18
329836,3,2016,17,0,0,40.0501,0,-2,3.11,2.72
329838,3,2016,17,0,-2,45.1101,7,45,3.95,3.85
329842,6,2014,15,-2,-2,51.3801,8,51,4,3.52
329846,6,2015,16,-2,-2,51.3801,8,51,3.58,3.55
329851,3,2016,17,0,0,52.1401,0,-2,3.16,2.84
329867,3,2016,17,0,0,27.0101,0,-2,1.51,2.1
329869,6,2015,16,-2,-2,51.3801,8,51,3.3,3.6
329880,3,2014,15,1,0,0,0,-2,2.2,2.01
329890,3,2016,17,0,0,5.0207,0,-2,3.34,3.33
329908,3,2014,15,0,0,50.0901,0,-2,0,1.3
329912,6,2016,17,0,-2,43.0203,0,-2,4,3.79
329934,6,2016,17,-2,-2,52.0201,8,52,2,2.63
329937,3,2016,17,-2,-2,52.0301,8,52,3.71,3.61
329938,1,2015,16,-2,-2,13.1209,0,-2,2.7,3.25
329941,1,2014,15,-2,-2,42.0101,0,-2,3.68,3.68
329942,1,2016,17,-2,-2,50.0701,7,50,3.5,3.83
329943,3,2016,17,-2,-2,27.0101,0,-2,2,3.38
329959,3,2016,17,-2,-2,51.3801,0,-2,3.68,3.58
329960,3,2015,16,-2,-2,51.3801,0,-2,2.9,3.18
329964,3,2014,15,-2,-2,51.0999,0,-2,3.03,3.02
329965,3,2016,17,-2,-2,42.0101,0,-2,3.76,3.37
329967,6,2016,17,-2,-2,26.0101,0,-2,0,2.26
329975,3,2016,17,-2,-2,26.0101,0,-2,2.74,3.61
329977,6,2015,16,-2,-2,51.3801,0,-2,3.3,3.3
329979,3,2015,16,-2,-2,43.0399,8,43,4,3.98
329981,3,2016,17,-2,-2,51,0,-2,3.62,3.21
329991,3,2016,17,0,0,45.1001,0,-2,2,1.78
329995,3,2016,17,0,0,23.0101,0,-2,3.54,3.34
329997,3,2015,16,0,0,26.0101,0,-2,2.27,2.28
329999,3,2016,17,-2,-2,43.0399,0,-2,4,3.52
330000,3,2015,16,1,0,0,0,-2,0,1.82
330006,3,2016,17,-2,-2,26.0101,0,-2,2.6,2.98
330007,3,2015,16,-2,-2,52.0201,0,-2,3.54,3.74
330008,1,2014,15,-2,-2,40.0601,0,-2,3.42,3.42
330015,3,2016,17,0,0,26.0101,0,-2,1.13,2.4
330018,1,2015,16,-2,-2,51,0,-2,0.5,0.5
330020,3,2016,17,0,0,13.1209,0,-2,2.43,2.19
330021,3,2016,17,0,0,26.0101,0,-2,0.73,1.82
330025,1,2014,15,1,0,0,0,-2,0,0
330027,3,2016,17,0,0,51,0,-2,2.15,2.72
330035,6,2015,16,-2,-2,51.3801,8,51,4,3.91
330036,3,2015,16,-2,-2,51.3801,8,51,3.82,3.11
330038,3,2016,17,-2,-2,43.0399,0,-2,4,3.9
330044,6,2016,17,-2,-2,42.0101,0,-2,4,4
330047,6,2016,17,-2,-2,52.0201,0,-2,3.7,3.39
330048,1,2015,16,-2,-2,51.3801,0,-2,3.26,3.75
330050,3,2014,15,0,0,50.0701,0,-2,0.43,0.68
330053,3,2015,16,0,1,13.1209,0,-2,0.53,1.08
330056,3,2016,17,0,0,23.0101,0,-2,1.77,2.92
330068,1,2015,16,1,1,50.0701,0,-2,0.57,1.01
330069,3,2014,15,0,-2,52.0301,0,-2,1.72,2.43
330071,3,2016,17,0,0,9.0101,0,-2,3.04,2.27
330073,3,2016,17,-2,-2,52.0301,0,-2,3.77,3.47
330078,1,2015,16,0,0,26.0101,0,-2,1,1
330093,3,2016,17,0,-2,42.0101,0,-2,3.06,2.98
330097,6,2016,17,-2,-2,51.3801,8,51,4,3.88
330098,3,2016,17,0,-2,23.0101,0,-2,3.6,3.26
330110,3,2016,17,-2,-2,45.1001,0,-2,1,3.26
330115,3,2016,17,0,-2,50.0901,0,-2,4,3.95
330124,3,2016,17,-2,-2,27.0101,0,-2,3.75,3.58
330136,3,2014,15,-1,-1,0,0,-2,2,2
330140,3,2014,15,-2,-2,51.0999,0,-2,4,3.9
330141,3,2015,16,1,1,43.0203,0,-2,1.71,2.56
330142,3,2016,17,-2,-2,52.1304,0,-2,2.84,3.21
330144,6,2016,17,0,0,52.1401,0,-2,3.7,3.7
330160,6,2015,16,-2,-2,42.0101,7,42,3.3,2.61
330165,1,2016,17,-2,-2,52.0801,8,52,4,3.77
330166,1,2014,15,0,1,9.0101,0,-2,1.99,1.98
330169,3,2016,17,0,0,9.0101,0,-2,3.48,3.65
330170,3,2016,17,0,0,52.0201,0,-2,2.85,3.14
330186,6,2016,17,0,0,27.0101,0,-2,3,3.15
330189,1,2016,17,0,0,43.0199,0,-2,1.9,2.43
330190,3,2016,17,-2,-2,42.0101,0,-2,0,1.55
330204,1,2014,15,-2,-2,42.0101,0,-2,0,0
330205,1,2014,15,0,0,51,0,-2,2.12,2.26
330211,3,2016,17,-2,-2,51.3801,0,-2,2,2.48
330217,1,2015,16,0,-2,26.0101,0,-2,1.27,2.02
330219,6,2015,16,-2,-2,51.3801,0,-2,3.7,3.85
330221,6,2016,17,0,0,52.1401,0,-2,2,2.99
330231,1,2015,16,0,1,43.0199,0,-2,0.43,0.97
330235,1,2015,16,-2,-2,43.0199,0,-2,3.83,3.53
330236,6,2016,17,-2,-2,43.0199,0,-2,4,3.58
330237,1,2016,17,-2,-2,23.0101,7,23,3.93,3.94
330239,3,2016,17,-2,-2,43.0399,8,43,2.03,3.63
330240,3,2016,17,-2,-2,43.0399,8,43,2.25,3.58
330241,1,2015,16,-2,-2,51.3801,8,51,3.3,3.22
330242,3,2016,17,-2,-2,52.0301,0,-2,0,3.28
330243,3,2014,15,-2,-2,52.0201,0,-2,0,1.57
330247,6,2016,17,0,0,52.0201,0,-2,3,2.82
330249,3,2016,17,-2,0,27.0101,0,-2,3.6,3.62
330261,3,2016,17,-2,-2,23.0101,7,23,3.9,3.83
330263,3,2016,17,-2,-2,45.1101,0,-2,3.28,2.63
330264,3,2015,16,-2,-2,52.0301,8,52,4,3.42
330269,6,2016,17,0,0,43.0199,0,-2,1.65,2.43
330273,3,2016,17,0,0,52.0201,0,-2,2.86,2.99
330278,3,2016,17,-2,-2,9.0101,0,-2,0,2.01
330283,6,2015,16,-2,-2,26.0101,8,26,3.7,3.59
330292,3,2015,16,-2,-2,52.0801,8,52,3.65,3.66
330297,3,2016,17,-2,-2,43.0199,0,-2,0.25,1.7
330298,1,2015,16,1,0,52.0201,0,-2,1,1.11
330301,6,2016,17,0,0,26.0101,0,-2,3.3,3.8
330310,3,2015,16,-2,-2,43.0199,8,43,3.84,3.95
330315,6,2016,17,-2,-2,52.0201,0,-2,1.5,2.43
330319,3,2016,17,0,0,11.0101,0,-2,3.11,3.11
330321,1,2015,16,1,0,50.0701,0,-2,0,2.2
330322,3,2015,16,-2,-2,50.0901,7,50,3.93,3.57
330325,3,2015,16,-2,-2,16.0905,7,16,3.25,3.48
330331,3,2016,17,0,0,42.0101,0,-2,1.14,1.08
330333,1,2014,15,-2,-2,50.0701,0,-2,0,0
330337,3,2016,17,0,0,23.0101,0,-2,1.92,2.54
330340,3,2015,16,-2,-2,50.0701,0,-2,3.72,3.84
330341,1,2014,15,-2,-2,26.0101,0,-2,0,0
330345,3,2016,17,-2,-2,51.3801,0,-2,0,3.52
330348,3,2014,15,-2,-2,43.0199,0,-2,0.5,0.88
330354,1,2016,17,-2,-2,43.0199,8,43,2.65,3.54
330357,3,2014,15,0,0,0,0,-2,0,0
330363,3,2016,17,0,-2,51,0,-2,3.16,3
330366,3,2016,17,-2,0,27.0101,0,-2,1.79,2.49
330368,3,2016,17,0,0,26.0101,0,-2,2.04,2.76
330375,3,2014,15,-2,-2,13.1202,0,-2,3.35,3.67
330376,1,2016,17,-2,-2,43.0199,8,43,3.04,2.97
330385,3,2015,16,0,1,0,0,-2,0,0.49
330387,3,2016,17,-1,-1,23.0101,0,-2,3.93,3.92
330389,3,2016,17,-2,-2,42.0101,0,-2,3.65,3.79
330391,3,2015,16,-2,-2,43.0199,0,-2,0.58,2.04
330397,3,2015,16,-2,-2,52.0301,8,52,3.47,3.34
330398,3,2016,17,0,0,11.0101,0,-2,0.25,2.52
330400,1,2016,17,-2,-2,42.0101,7,42,2.85,2.96
330401,3,2016,17,-2,-2,27.0101,7,27,4,3.79
330403,3,2015,16,0,1,11.0101,0,-2,1.4,1.08
330406,3,2016,17,-2,-2,51.3801,8,51,4,3.79
330407,3,2016,17,-2,-2,45.1101,0,-2,2.77,2.49
330408,3,2016,17,-2,-2,50.0701,7,50,3.4,2.77
330409,1,2014,15,1,-2,50.0901,0,-2,2.24,2.26
330410,1,2014,15,0,-2,9.0101,0,-2,1.57,1.56
330422,1,2015,16,-2,-2,11.0101,0,-2,0,1.5
330424,1,2014,15,-2,-2,52.0301,0,-2,0,0
330429,6,2016,17,-2,-2,43.0199,0,-2,3.7,2.47
330433,3,2016,17,-2,0,42.0101,0,-2,2.78,2.87
330437,1,2014,15,-2,-2,43.0199,0,-2,1.6,1.6
330439,6,2016,17,-2,-2,52.0201,0,-2,2.3,2.57
330442,6,2016,17,-2,-2,-1,0,-2,0,0
330444,1,2016,17,0,-2,51,0,-2,3.54,3.21
330446,3,2015,16,-2,-2,52.0301,8,52,4,3.98
330451,3,2016,17,-2,-2,43.0199,0,-2,3.35,2.92
330459,3,2015,16,-2,-2,43.0199,8,43,3.67,3.32
330460,3,2015,16,-2,-2,51.3801,0,-2,0,2.3
330461,3,2016,17,-2,-2,51.3801,0,-2,4,3.82
330467,3,2015,16,-2,-2,42.0101,0,-2,0.25,0.8
330468,3,2015,16,-2,-2,23.0101,7,23,3.68,3.78
330470,1,2014,15,-2,-2,43.0199,0,-2,3.43,3.61
330481,1,2016,17,0,1,26.0101,0,-2,0.5,1.5
330486,3,2016,17,-2,0,52.0301,0,-2,2.25,3.05
330516,3,2015,16,-2,-2,50.0701,0,-2,3.7,3.77
330517,3,2015,16,-2,-2,43.0399,8,43,4,3.98
330522,1,2016,17,-2,-2,51.3801,0,-2,0,3.22
330553,6,2016,17,0,-2,52.0201,0,-2,4,3.57
330567,3,2016,17,-2,-2,42.0101,0,-2,3.76,3.63
330568,1,2014,15,-2,-2,52.0301,0,-2,2.18,2.17
330569,6,2016,17,-2,-2,43.0399,0,-2,1.85,1.19
330571,3,2015,16,-2,-2,27.0101,7,27,4,3.49
330572,1,2014,15,-2,-2,26.0101,0,-2,1.84,1.83
330573,6,2016,17,-2,-2,45.1101,0,-2,2.15,2.41
330574,3,2016,17,-2,-2,45.1101,0,-2,3.18,3.11
330575,6,2016,17,-2,-2,26.0101,0,-2,0,2.64
330578,3,2016,17,0,0,43.0199,0,-2,4,3.87
330579,3,2016,17,0,0,26.0101,0,-2,2.23,2.32
330581,3,2015,16,0,0,52.0801,0,-2,1.06,1.31
330582,3,2014,15,0,0,11.0101,0,-2,0,0
330583,1,2014,15,1,-2,26.0101,0,-2,0,0
330584,1,2016,17,1,1,45.1101,0,-2,0,1.54
330585,3,2016,17,0,-2,42.0101,0,-2,2.31,2.8
330590,1,2014,15,-2,-2,43.0199,0,-2,0,0
330595,3,2014,15,0,0,26.0101,0,-2,2.78,3.08
330597,1,2016,17,-2,-2,43.0399,0,-2,2,3.3
